schema_version,record_type,pattern_id,scan_run_id,trade_date,code,branch,pattern_variant,declared_pattern_variant,pattern_time,source_mode,source_row_identity,source_coverage,pattern_detected,pattern_payload,prepared_signal_id,survived_to_prepared,scan_terminal_state,scan_terminal_reason,formal_strategy_commit,instrumented_strategy_commit
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|002640.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,002640.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.08555633602447266, ""inc4"": 0.12711864406779674, ""kind"": ""y2"", ""left_ok"": false, ""prev_close"": 5.32, ""prev_money"": 1099722880.0, ""prev_volume"": 209465232.0}",Auction|2023-01-03|002640.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|002252.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,002252.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.009787689373638053, ""inc4"": 0.08561643835616438, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 6.34, ""prev_money"": 1047222272.0, ""prev_volume"": 166809696.0}",Auction|2023-01-03|002252.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|002582.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,002582.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.018919138658472168, ""inc4"": 0.048511576626240296, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 9.51, ""prev_money"": 922290624.0, ""prev_volume"": 98851320.0}",Auction|2023-01-03|002582.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|600845.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,600845.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.0006881496861808056, ""inc4"": 0.09535452322738383, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 44.8, ""prev_money"": 892680256.0, ""prev_volume"": 19912196.0}",Auction|2023-01-03|600845.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|000899.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,000899.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.0034503442767298553, ""inc4"": 0.03495762711864408, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 9.77, ""prev_money"": 855349056.0, ""prev_volume"": 87851640.0}",Auction|2023-01-03|000899.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|000892.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,000892.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.0015639794835418108, ""inc4"": 0.08980582524271848, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 4.49, ""prev_money"": 648136896.0, ""prev_volume"": 144125792.0}",Auction|2023-01-03|000892.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|600880.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,600880.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.003958519747514155, ""inc4"": 0.08232931726907615, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 5.39, ""prev_money"": 584719232.0, ""prev_volume"": 108913368.0}",Auction|2023-01-03|600880.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-03|002642.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-03|MAIN,2023-01-03,002642.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.0067499768485854705, ""inc4"": 0.03749999999999994, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 7.47, ""prev_money"": 530440896.0, ""prev_volume"": 70533392.0}",Auction|2023-01-03|002642.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|600062.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,600062.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.08189072931200347, ""inc4"": 0.08429752066115709, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 19.68, ""prev_money"": 1091943680.0, ""prev_volume"": 56413680.0}",Auction|2023-01-04|600062.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|000948.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,000948.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.08338785795400905, ""inc4"": 0.0912981455064193, ""kind"": ""y2"", ""left_ok"": false, ""prev_close"": 22.95, ""prev_money"": 857382976.0, ""prev_volume"": 37931576.0}",Auction|2023-01-04|000948.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002368.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002368.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07574821085276984, ""inc4"": 0.13333333333333336, ""kind"": ""y2"", ""left_ok"": false, ""prev_close"": 30.94, ""prev_money"": 712957440.0, ""prev_volume"": 23562716.0}",Auction|2023-01-04|002368.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|603233.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,603233.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07574516653402008, ""inc4"": 0.15851063829787235, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 43.56, ""prev_money"": 571541632.0, ""prev_volume"": 13416625.0}",Auction|2023-01-04|603233.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002244.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002244.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07012647009103024, ""inc4"": 0.10215664018161184, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 9.71, ""prev_money"": 544561408.0, ""prev_volume"": 57648128.0}",Auction|2023-01-04|002244.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|600996.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,600996.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.03069554914369299, ""inc4"": 0.17410387710314562, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 16.05, ""prev_money"": 1654683904.0, ""prev_volume"": 106360360.0}",Auction|2023-01-04|600996.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002405.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002405.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.009599172313209281, ""inc4"": 0.07046070460704601, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 11.85, ""prev_money"": 1024337536.0, ""prev_volume"": 87279800.0}",Auction|2023-01-04|002405.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002031.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002031.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.016845220915303827, ""inc4"": 0.06818181818181816, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 3.29, ""prev_money"": 863195648.0, ""prev_volume"": 266864896.0}",Auction|2023-01-04|002031.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|000597.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,000597.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.008005426323297704, ""inc4"": 0.023916292974588825, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 6.85, ""prev_money"": 787562688.0, ""prev_volume"": 115900488.0}",Auction|2023-01-04|000597.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|600789.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,600789.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.01988435448649306, ""inc4"": 0.17438271604938269, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 7.61, ""prev_money"": 730735040.0, ""prev_volume"": 94150872.0}",Auction|2023-01-04|600789.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002626.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002626.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.025214092170379843, ""inc4"": 0.0, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 21.01, ""prev_money"": 441237216.0, ""prev_volume"": 20484790.0}",Auction|2023-01-04|002626.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|003029.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,003029.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.015215948505830301, ""inc4"": 0.11500579374275778, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 38.49, ""prev_money"": 440215904.0, ""prev_volume"": 11613866.0}",Auction|2023-01-04|003029.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002072.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002072.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.013966009151675118, ""inc4"": 0.04166666666666668, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 8.25, ""prev_money"": 410829920.0, ""prev_volume"": 49111672.0}",Auction|2023-01-04|002072.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002162.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002162.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.014348597979724986, ""inc4"": 0.016806722689075647, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 4.84, ""prev_money"": 384277568.0, ""prev_volume"": 80552000.0}",Auction|2023-01-04|002162.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002549.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002549.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.027432459618226157, ""inc4"": 0.056201550387596964, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 16.35, ""prev_money"": 380465472.0, ""prev_volume"": 23926420.0}",Auction|2023-01-04|002549.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-04|002412.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-04|MAIN,2023-01-04,002412.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.020654330482410055, ""inc4"": 0.03044871794871787, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 6.43, ""prev_money"": 335293696.0, ""prev_volume"": 51089980.0}",Auction|2023-01-04|002412.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|601155.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,601155.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.07337308425375744, ""inc4"": 0.08549096238397656, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 22.22, ""prev_money"": 903168000.0, ""prev_volume"": 41654936.0}",Auction|2023-01-05|601155.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|600992.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,600992.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.08167705696592131, ""inc4"": 0.0880267000417188, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 26.08, ""prev_money"": 663351744.0, ""prev_volume"": 25866124.0}",Auction|2023-01-05|600992.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|000938.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,000938.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.1000000191518664, ""inc4"": 0.15993788819875776, ""kind"": ""y2"", ""left_ok"": false, ""prev_close"": 22.41, ""prev_money"": 506582496.0, ""prev_volume"": 22605198.0}",Auction|2023-01-05|000938.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|000736.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,000736.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.012119247397215815, ""inc4"": 0.03997839005942725, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 19.25, ""prev_money"": 1890584960.0, ""prev_volume"": 97036200.0}",Auction|2023-01-05|000736.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|000797.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,000797.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.003002413042023644, ""inc4"": 0.09550561797752805, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 3.9, ""prev_money"": 714649344.0, ""prev_volume"": 182694896.0}",Auction|2023-01-05|000797.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|000670.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,000670.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.004052779640129955, ""inc4"": 0.07692307692307693, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 7.56, ""prev_money"": 510743008.0, ""prev_volume"": 67285904.0}",Auction|2023-01-05|000670.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|002712.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,002712.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.008677016815644256, ""inc4"": 0.12210526315789476, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 5.33, ""prev_money"": 403763488.0, ""prev_volume"": 75101344.0}",Auction|2023-01-05|002712.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|002188.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,002188.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": -0.009337921116492343, ""inc4"": 0.09873060648801131, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 7.79, ""prev_money"": 400120544.0, ""prev_volume"": 51847504.0}",Auction|2023-01-05|002188.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|002575.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,002575.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.019638118013654227, ""inc4"": 0.08823529411764706, ""kind"": ""rzq"", ""left_ok"": false, ""prev_close"": 6.66, ""prev_money"": 367626336.0, ""prev_volume"": 54136020.0}",Auction|2023-01-05|002575.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-05|002494.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-05|MAIN,2023-01-05,002494.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_RZQ_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.024830231611478792, ""inc4"": 0.01984126984126977, ""kind"": ""rzq"", ""left_ok"": true, ""prev_close"": 5.14, ""prev_money"": 361358944.0, ""prev_volume"": 68599944.0}",Auction|2023-01-05|002494.XSHE|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
0.4,SOURCE_LIMITED_PREPARED_RECORD,Auction|2023-01-06|600095.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-01-06|MAIN,2023-01-06,600095.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_Y2_BASE_PATTERN,,PROJECT_AUCTION_PREPARE_CACHE,,PREPARED_ONLY,,"{""avg_inc"": 0.0741525102148306, ""inc4"": 0.1534391534391536, ""kind"": ""y2"", ""left_ok"": true, ""prev_close"": 8.72, ""prev_money"": 1204582272.0, ""prev_volume"": 141464256.0}",Auction|2023-01-06|600095.XSHG|AUCTION_PREPARED,True,SOURCE_LIMITED,cache exposes prepared candidate only,442c045d3e8ba20f566b44780f498652b84149ff,442c045d3e8ba20f566b44780f498652b84149ff
