schema_version,pattern_id,decision_seq,decision_stage,decision_name,decision_value,passed,reason_code,reason_detail,all_failed_reasons,primary_reason_order,source_function,source_line
0.4,Scorpion|2023-01-03|002093.XSHE|SCORPION_FIRST_BOARD,1,PREPARED_OUTPUT,entered_prepared_candidates,True,True,,,{},{},phase1c_post_scan_parent,
0.4,Scorpion|2023-01-03|002339.XSHE|SCORPION_FIRST_BOARD,1,PREPARED_OUTPUT,entered_prepared_candidates,True,True,,,{},{},phase1c_post_scan_parent,
0.4,Scorpion|2023-01-03|603856.XSHG|SCORPION_FIRST_BOARD,1,PREPARED_OUTPUT,entered_prepared_candidates,True,True,,,{},{},phase1c_post_scan_parent,
0.4,Scorpion|2023-01-03|002858.XSHE|SCORPION_FIRST_BOARD,1,PREPARED_OUTPUT,entered_prepared_candidates,True,True,,,{},{},phase1c_post_scan_parent,
0.4,Auction|2023-01-03|002640.XSHE|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
0.4,Auction|2023-01-03|002252.XSHE|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
0.4,Auction|2023-01-03|002582.XSHE|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
0.4,Auction|2023-01-03|600845.XSHG|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
0.4,Auction|2023-01-03|000899.XSHE|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
0.4,Auction|2023-01-03|000892.XSHE|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
0.4,Auction|2023-01-03|600880.XSHG|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
0.4,Auction|2023-01-03|002642.XSHE|AUCTION_CACHE_PREPARED_SOURCE,1,PREPARED_OUTPUT,cache_prepared_record,True,True,SOURCE_LIMITED,,{},{},phase1c_auction_cache_parent,
